trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1266,False,"{'a': 0.32232142857142854, 'e': 0.00175396217789738}",20,11,18.847741510412323,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1267,False,"{'a': 0.32178571428571423, 'e': 0.001745192367007893}",30,16,30.232329305288573,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1268,False,"{'a': 0.3212499999999999, 'e': 0.0017364664051728537}",30,24,11.939258304351647,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1269,False,"{'a': 0.32071428571428573, 'e': 0.0017277840731469893}",25,15,18.975033862094254,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1270,False,"{'a': 0.3201785714285714, 'e': 0.0017191451527812543}",20,10,22.627154784661574,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1271,False,"{'a': 0.3196428571428571, 'e': 0.0017105494270173481}",20,11,19.122185112320203,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1272,False,"{'a': 0.3191071428571428, 'e': 0.0017019966798822613}",20,12,17.03680685452591,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1273,False,"{'a': 0.3185714285714285, 'e': 0.00169348669648285}",20,8,20.396677855413913,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1274,False,"{'a': 0.3180357142857142, 'e': 0.0016850192630004357}",25,17,14.519756778586617,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1275,False,"{'a': 0.3175, 'e': 0.0016765941666854335}",25,8,25.807998712697184,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1276,False,"{'a': 0.3169642857142857, 'e': 0.0016682111958520064}",30,19,20.63194278631169,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1277,False,"{'a': 0.3164285714285714, 'e': 0.0016598701398727463}",25,20,8.910450221978362,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1278,False,"{'a': 0.3158928571428571, 'e': 0.0016515707891733827}",30,19,22.86767662512659,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1279,False,"{'a': 0.3153571428571428, 'e': 0.0016433129352275157}",30,13,28.10188760842422,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1280,False,"{'a': 0.3148214285714286, 'e': 0.0016350963705513782}",30,17,23.145078669370452,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1281,False,"{'a': 0.3142857142857143, 'e': 0.0016269208886986212}",30,22,12.236542267651455,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1282,False,"{'a': 0.31375, 'e': 0.001618786284255128}",25,13,19.50785608377055,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1283,False,"{'a': 0.31321428571428567, 'e': 0.0016106923528338524}",30,17,23.813070665731633,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1284,False,"{'a': 0.31267857142857136, 'e': 0.001602638891069683}",30,18,27.31591874918093,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1285,False,"{'a': 0.31214285714285706, 'e': 0.0015946256966143347}",25,16,15.551612015703318,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1286,False,"{'a': 0.31160714285714286, 'e': 0.001586652568131263}",20,12,16.999433360465506,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1287,False,"{'a': 0.31107142857142855, 'e': 0.0015787193052906067}",25,15,22.307035822457493,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1288,False,"{'a': 0.31053571428571425, 'e': 0.0015708257087641538}",25,20,8.5560380852419,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1289,False,"{'a': 0.30999999999999994, 'e': 0.001562971580220333}",20,11,20.281883556710028,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1290,False,"{'a': 0.30946428571428564, 'e': 0.0015551567223192314}",20,13,9.493921067770696,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1291,False,"{'a': 0.30892857142857144, 'e': 0.0015473809387076352}",20,0,35.12717246950277,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1292,False,"{'a': 0.30839285714285714, 'e': 0.0015396440340140968}",25,19,12.241745698278155,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1293,False,"{'a': 0.30785714285714283, 'e': 0.0015319458138440265}",30,22,5.49300103207943,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1294,False,"{'a': 0.3073214285714285, 'e': 0.0015242860847748062}",25,0,37.747915137325556,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1295,False,"{'a': 0.3067857142857142, 'e': 0.0015166646543509322}",20,3,31.58940811784206,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1296,False,"{'a': 0.3062499999999999, 'e': 0.0015090813310791775}",25,19,12.87549586527963,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1297,False,"{'a': 0.3057142857142857, 'e': 0.0015015359244237817}",25,18,13.222289912817399,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1298,False,"{'a': 0.3051785714285714, 'e': 0.0014940282448016628}",25,18,13.581213595227084,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1299,False,"{'a': 0.3046428571428571, 'e': 0.0014865581035776545}",30,13,30.69416271538373,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1300,False,"{'a': 0.3041071428571428, 'e': 0.0014791253130597662}",20,15,9.942303646709291,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1301,False,"{'a': 0.3035714285714285, 'e': 0.0014717296864944674}",20,9,23.332620439996226,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1302,False,"{'a': 0.3030357142857143, 'e': 0.001464371038061995}",20,14,13.710887271150527,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1303,False,"{'a': 0.3025, 'e': 0.001457049182871685}",20,12,14.815982760983845,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1304,False,"{'a': 0.3019642857142857, 'e': 0.0014497639369573266}",20,4,31.163159828373573,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1305,False,"{'a': 0.3014285714285714, 'e': 0.0014425151172725399}",20,15,8.664151836081636,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1306,False,"{'a': 0.3008928571428571, 'e': 0.0014353025416861773}",25,13,20.523475154371337,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1307,False,"{'a': 0.30035714285714277, 'e': 0.0014281260289777462}",25,11,25.592363167190943,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1308,False,"{'a': 0.29982142857142857, 'e': 0.0014209853988328576}",20,14,12.311908499705993,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1309,False,"{'a': 0.29928571428571427, 'e': 0.0014138804718386933}",30,21,16.390765294049174,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1310,False,"{'a': 0.29874999999999996, 'e': 0.0014068110694794998}",25,19,13.148335486329298,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1311,False,"{'a': 0.29821428571428565, 'e': 0.0013997770141321024}",20,9,22.303564813763288,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1312,False,"{'a': 0.29767857142857135, 'e': 0.0013927781290614418}",35,25,16.944518413751357,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1313,False,"{'a': 0.29714285714285715, 'e': 0.0013858142384161347}",20,10,19.375628852433397,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1314,False,"{'a': 0.29660714285714285, 'e': 0.0013788851672240539}",20,6,24.015939761599345,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1315,False,"{'a': 0.29607142857142854, 'e': 0.0013719907413879337}",25,10,23.91386401822861,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1316,False,"{'a': 0.29553571428571423, 'e': 0.001365130787680994}",30,13,32.79634631457006,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1317,False,"{'a': 0.29499999999999993, 'e': 0.001358305133742589}",25,15,19.20087429693492,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1318,False,"{'a': 0.29446428571428573, 'e': 0.0013515136080738761}",20,13,13.55703334976688,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1319,False,"{'a': 0.29392857142857143, 'e': 0.0013447560400335066}",25,13,22.119052578292454,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1320,False,"{'a': 0.2933928571428571, 'e': 0.0013380322598333392}",25,8,37.3169546445418,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1321,False,"{'a': 0.2928571428571428, 'e': 0.0013313420985341725}",25,15,18.49331541242979,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1322,False,"{'a': 0.2923214285714285, 'e': 0.0013246853880415016}",20,16,7.845918955805131,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1323,False,"{'a': 0.2917857142857142, 'e': 0.001318061961101294}",20,10,16.94528493846876,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1324,False,"{'a': 0.29125, 'e': 0.0013114716512957875}",30,18,23.91095786758088,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1325,False,"{'a': 0.2907142857142857, 'e': 0.0013049142930393086}",20,12,17.829942025281948,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1326,False,"{'a': 0.2901785714285714, 'e': 0.0012983897215741121}",30,24,10.94988387246493,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1327,False,"{'a': 0.2896428571428571, 'e': 0.0012918977729662415}",25,16,20.759241669438257,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1328,False,"{'a': 0.2891071428571428, 'e': 0.0012854382841014102}",20,16,6.179965923745008,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1329,False,"{'a': 0.2885714285714286, 'e': 0.0012790110926809031}",20,6,23.30678633837687,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1330,False,"{'a': 0.2880357142857143, 'e': 0.0012726160372174987}",20,1,27.487300873532305,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1331,False,"{'a': 0.2875, 'e': 0.0012662529570314112}",20,11,19.998867166947242,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1332,False,"{'a': 0.28696428571428567, 'e': 0.0012599216922462542}",20,8,25.788899025038386,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1333,False,"{'a': 0.28642857142857137, 'e': 0.0012536220837850228}",20,8,23.91225803410621,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1334,False,"{'a': 0.28589285714285706, 'e': 0.0012473539733660977}",25,17,13.027811587517657,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1335,False,"{'a': 0.28535714285714286, 'e': 0.0012411172034992673}",20,14,11.214424311605015,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1336,False,"{'a': 0.28482142857142856, 'e': 0.001234911617481771}",25,5,34.37643477151233,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1337,False,"{'a': 0.28428571428571425, 'e': 0.001228737059394362}",30,13,31.334261727968528,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1338,False,"{'a': 0.28374999999999995, 'e': 0.0012225933740973903}",25,16,15.717732075731806,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1339,False,"{'a': 0.28321428571428564, 'e': 0.0012164804072269033}",25,15,18.90942277963563,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1340,False,"{'a': 0.28267857142857145, 'e': 0.0012103980051907687}",20,12,15.436336479893647,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1341,False,"{'a': 0.28214285714285714, 'e': 0.001204346015164815}",25,18,14.120104337765467,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1342,False,"{'a': 0.28160714285714283, 'e': 0.0011983242850889908}",25,11,25.045793910659683,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1343,False,"{'a': 0.2810714285714285, 'e': 0.001192332663663546}",25,11,28.374068100680354,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1344,False,"{'a': 0.2805357142857142, 'e': 0.001186371000345228}",20,0,26.958446502107876,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1345,False,"{'a': 0.2799999999999999, 'e': 0.001180439145343502}",30,16,28.687579489057015,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1346,False,"{'a': 0.2794642857142857, 'e': 0.0011745369496167844}",20,8,21.93352392376251,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1347,False,"{'a': 0.2789285714285714, 'e': 0.0011686642648687006}",20,8,23.35840680609985,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1348,False,"{'a': 0.2783928571428571, 'e': 0.001162820943544357}",30,7,44.71352108289996,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1349,False,"{'a': 0.2778571428571428, 'e': 0.0011570068388266352}",25,20,9.772268359401771,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1350,False,"{'a': 0.2773214285714285, 'e': 0.0011512218046325021}",25,19,8.777959611461027,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1351,False,"{'a': 0.2767857142857143, 'e': 0.0011454656956093395}",25,14,21.913949980881817,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1352,False,"{'a': 0.27625, 'e': 0.0011397383671312928}",25,14,19.564128223833144,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1353,False,"{'a': 0.2757142857142857, 'e': 0.0011340396752956363}",25,7,27.536225663940748,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1354,False,"{'a': 0.2751785714285714, 'e': 0.0011283694769191582}",25,17,12.797348833984325,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1355,False,"{'a': 0.2746428571428571, 'e': 0.0011227276295345623}",20,12,13.99145170281807,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1356,False,"{'a': 0.27410714285714277, 'e': 0.0011171139913868896}",25,3,38.43051255866509,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1357,False,"{'a': 0.2735714285714286, 'e': 0.001111528421429955}",25,12,26.053015650390865,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1358,False,"{'a': 0.27303571428571427, 'e': 0.0011059707793228052}",20,12,16.795686416510954,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1359,False,"{'a': 0.27249999999999996, 'e': 0.0011004409254261912}",20,16,6.572402257304713,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1360,False,"{'a': 0.27196428571428566, 'e': 0.0010949387207990604}",25,17,17.85432947041524,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1361,False,"{'a': 0.27142857142857135, 'e': 0.001089464027195065}",25,17,13.762030007328137,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1362,False,"{'a': 0.27089285714285716, 'e': 0.0010840167070590898}",20,8,21.592770468426377,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1363,False,"{'a': 0.27035714285714285, 'e': 0.0010785966235237943}",25,16,11.622370317951058,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1364,False,"{'a': 0.26982142857142855, 'e': 0.0010732036404061754}",35,27,19.99787240980355,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1365,False,"{'a': 0.26928571428571424, 'e': 0.0010678376222041444}",30,11,33.75380319665631,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1366,False,"{'a': 0.26874999999999993, 'e': 0.0010624984340931237}",20,5,27.273737144662526,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1367,False,"{'a': 0.2682142857142856, 'e': 0.0010571859419226581}",20,9,21.29036392720721,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1368,False,"{'a': 0.26767857142857143, 'e': 0.0010519000122130447}",20,16,7.132088300553893,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1369,False,"{'a': 0.2671428571428571, 'e': 0.0010466405121519796}",25,14,20.753779924122263,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1370,False,"{'a': 0.2666071428571428, 'e': 0.0010414073095912197}",25,16,17.057282368491357,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1371,False,"{'a': 0.2660714285714285, 'e': 0.0010362002730432635}",20,14,10.454760473175394,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1372,False,"{'a': 0.2655357142857142, 'e': 0.0010310192716780472}",20,6,27.830699037530827,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1373,False,"{'a': 0.265, 'e': 0.001025864175319657}",20,16,9.030989552691723,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1374,False,"{'a': 0.2644642857142857, 'e': 0.0010207348544430588}",25,12,26.836678461399565,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1375,False,"{'a': 0.2639285714285714, 'e': 0.0010156311801708434}",30,8,42.41444678720267,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1376,False,"{'a': 0.2633928571428571, 'e': 0.0010105530242699892}",25,15,18.99379814654032,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1377,False,"{'a': 0.2628571428571428, 'e': 0.0010055002591486393}",25,15,21.06404487662693,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1378,False,"{'a': 0.2623214285714285, 'e': 0.001000472757852896}",20,8,22.93940553273276,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1379,False,"{'a': 0.2617857142857143, 'e': 0.0009954703940636316}",20,7,23.379472234280733,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,8,20.498464004159235,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,14,9.34248451343363,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",25,19,13.104992051784102,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,16,7.774791813975073,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",20,6,28.71828548280875,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",35,18,29.664106042993804,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",30,14,32.94027461284215,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,13,12.121727910233036,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,10,15.778702275357146,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,16,8.844400411460196,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",30,24,11.583327924015993,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",25,13,24.99473587784192,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",20,8,22.607121538772546,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",25,11,27.028150544621365,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",25,13,20.81587111832043,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",20,8,22.310313436784874,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",35,21,24.460514083769738,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",25,14,20.448277746716577,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",35,15,34.29793742936868,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",20,11,16.84458872626474,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0, 'e': 0}",20,12,14.136171909107507,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0, 'e': 0}",20,8,23.816840728790954,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0, 'e': 0}",25,19,10.717758142929847,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0, 'e': 0}",20,12,16.737538434051782,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0, 'e': 0}",20,12,15.352037867890473,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0, 'e': 0}",30,13,27.162760407507804,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0, 'e': 0}",25,5,33.17863849538283,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0, 'e': 0}",20,10,18.989725963505606,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0, 'e': 0}",20,11,20.119586919313925,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0, 'e': 0}",20,6,29.00361626030597,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,True,"{'a': 0, 'e': 0}",20,8,20.16590553522151,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,True,"{'a': 0, 'e': 0}",20,8,21.52814423300828,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,True,"{'a': 0, 'e': 0}",20,8,18.299988229258663,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,True,"{'a': 0, 'e': 0}",30,13,34.54120478910323,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,True,"{'a': 0, 'e': 0}",25,11,27.23566838794827,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,True,"{'a': 0, 'e': 0}",20,12,15.389822171049184,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,True,"{'a': 0, 'e': 0}",20,8,23.380234661443474,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,True,"{'a': 0, 'e': 0}",25,18,15.36808706436129,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,True,"{'a': 0, 'e': 0}",25,19,13.001013427591225,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,True,"{'a': 0, 'e': 0}",20,6,23.207056496001343,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,True,"{'a': 0, 'e': 0}",25,9,26.532807120095292,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
42,True,"{'a': 0, 'e': 0}",20,13,11.977974313780162,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,True,"{'a': 0, 'e': 0}",20,13,14.041089077489211,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
44,True,"{'a': 0, 'e': 0}",20,15,9.920886269230683,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
45,True,"{'a': 0, 'e': 0}",20,14,11.078919340996638,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
46,True,"{'a': 0, 'e': 0}",20,9,22.31418269162357,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
47,True,"{'a': 0, 'e': 0}",25,13,20.99781366691469,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
48,True,"{'a': 0, 'e': 0}",20,12,15.041172188945884,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,True,"{'a': 0, 'e': 0}",20,12,13.934362075084081,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
50,True,"{'a': 0, 'e': 0}",30,23,13.65667294282623,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
51,True,"{'a': 0, 'e': 0}",30,20,17.068796175171173,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
52,True,"{'a': 0, 'e': 0}",20,12,16.386986423606796,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
53,True,"{'a': 0, 'e': 0}",25,15,17.768977661734873,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
54,True,"{'a': 0, 'e': 0}",25,17,17.61188667238242,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,True,"{'a': 0, 'e': 0}",25,19,12.233241591034814,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
56,True,"{'a': 0, 'e': 0}",30,8,36.030078500243064,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
57,True,"{'a': 0, 'e': 0}",30,19,18.740470565191444,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
58,True,"{'a': 0, 'e': 0}",20,5,26.232601664023196,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
59,True,"{'a': 0, 'e': 0}",30,13,32.37533969364864,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
60,True,"{'a': 0, 'e': 0}",30,12,31.671920610890442,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
61,True,"{'a': 0, 'e': 0}",25,11,25.23738966176657,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
62,True,"{'a': 0, 'e': 0}",35,18,34.7933494706374,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
63,True,"{'a': 0, 'e': 0}",20,6,29.667229670398864,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
64,True,"{'a': 0, 'e': 0}",20,11,17.648383562525687,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
65,True,"{'a': 0, 'e': 0}",20,12,15.520431670361832,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
66,True,"{'a': 0, 'e': 0}",20,14,10.560691529258062,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
67,True,"{'a': 0, 'e': 0}",25,13,21.95425992001655,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
68,True,"{'a': 0, 'e': 0}",25,2,41.36834798102829,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
69,True,"{'a': 0, 'e': 0}",25,17,14.986911050472067,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
70,True,"{'a': 0, 'e': 0}",25,15,20.41366029801668,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
